Var1,Year,DoY,Hour,Tair,Rh,Tsoil,Rg,PPFD,H,LE,NEE,Ustar,VPD,GPP_DT,VWC_mean,CO2_mean,H2O_mean
185,2019,302,20.5,11.8874,72.8607,18.8928,-60.4251,3.3816,-5.0235,1.9412,12.1603,0.029059,3.7832,0.211469054662198,25.6,468.2245393,10.36258058
186,2019,302,21,11.2569,78.0375,18.6219,-63.1578,3.24975,-8.6705,1.9099,1.7601,0.1011,2.9363,0.805614884962513,25.5,463.707123,10.42295128
187,2019,302,21.5,10.8663,81.8125,18.3657,-61.1871,2.7054,-16.663,16.747,2.6373,0.066606,2.3693,-0.461342246456529,25.7,468.7450174,10.38927279
188,2019,302,22,10.6446,81.2676,18.1275,-60.206,3.3984,6.1079,-3.8276,-1.6303,0.087546,2.4044,4.09171956737605,25.6,474.5159525,10.23450575
189,2019,302,22.5,9.8492,90.1984,17.902,-63.0956,3.41535,-9.6946,-2.1855,4.3489,0.070396,1.1929,-0.428498256412326,25.5,474.6653528,10.1723059
190,2019,302,23,9.8724,90.8165,17.686,-55.4262,2.7723,8.8594,-0.70306,-3.2343,0.10364,1.1194,5.56721860861484,25.6,475.8815825,10.24615184
191,2019,302,23.5,9.5222,93.356,17.4759,-59.913,2.8218,0.78099,-1.324,0.72715,0.098773,0.79099,1.5486431831854,25.6,474.9152341,10.2193997
192,2019,303,0,9.419,93.1106,17.2815,-63.8723,2.6073,-21.6834,-3.6311,5.583,0.15354,0.81452,-3.32389731572363,25.6,468.9235503,10.08080828
193,2019,303,0.5,9.1532,93.5708,17.1004,-64.34,2.7888,-1.5952,3.4689,-1.3101,0.079469,0.7466,3.52641159961142,25.5,466.7059186,9.863549242
194,2019,303,1,8.9166,93.716,16.9157,-64.0335,2.8878,-27.309,1.5914,9.4252,0.11793,0.71816,-7.24653317381581,25.8,462.782049,9.535547536
195,2019,303,1.5,9.1118,90.5423,16.7309,-61.7308,3.0363,0.054051,-1.2383,0.068062,0.053095,1.0952,-0.680165651295789,25.7,460.1142245,9.643668245
196,2019,303,2,9.2858,92.0524,16.5533,-49.2166,2.67345,-9.0176,3.0972,2.6713,0.090533,0.93123,-0.433661829278706,25.5,461.6344356,10.00487093
197,2019,303,2.5,8.7806,93.3585,16.3974,-59.6881,2.2938,-18.4434,-11.3486,7.3102,0.087844,0.75205,-5.15315210508382,25.7,466.297352,9.742240682
198,2019,303,3,8.1121,95.9198,16.2573,-67.2651,2.4093,1.3466,-1.5468,-1.3371,0.089927,0.44151,3.3899019764982,25.5,462.7929816,9.15174556
199,2019,303,3.5,7.6921,95.9835,16.1116,-67.2588,2.3598,-1.8337,-7.3729,-2.1661,0.11143,0.42233,4.15469420109704,25.6,473.8121699,8.665768403
200,2019,303,4,8.0096,97.8832,15.9645,-64.0787,2.5416,-2.0136,-2.6667,-0.39526,0.10582,0.22746,2.43229832594796,25.5,465.9708508,9.240597471
201,2019,303,4.5,7.6362,96.6204,15.8192,-65.154,2.59125,-2.8698,1.1777,0.20258,0.059551,0.354,-0.278684630747309,25.7,473.9014436,9.085297784
202,2019,303,5,7.2756,97.3638,15.6758,-62.7756,2.8884,-3.3493,20.208,3.828,0.02288,0.2694,-0.56546106802319,25.7,469.7129271,8.263357868
203,2019,303,5.5,7.3598,96.6417,15.5317,-65.926,2.72355,-16.5536,0.46873,6.5104,0.11429,0.34518,-4.57178995661445,25.4,464.7323719,8.835700231
204,2019,303,6,6.7551,96.767,15.3851,-68.6182,2.1624,-7.7165,-1.3636,4.7643,0.040023,0.31877,0.327351764494938,25.5,468.3623908,8.128026182
205,2019,303,6.5,6.7115,96.0963,15.2377,-67.7938,2.5752,-13.232,2.1778,6.2943,0.093092,0.38375,-4.45150710305251,25.6,467.8412401,8.395298708
206,2019,303,7,6.111,97.7661,15.0872,-65.8698,3.4005,-3.4381,-14.7429,0.99102,0.078239,0.21068,0.765393742124536,25.4,471.3812028,7.052591365
207,2019,303,7.5,5.9613,98.5445,14.9373,-57.0011,28.6899,-8.8934,9.6979,4.3195,0.058224,0.13584,1.29704174247471,25.6,471.5846348,7.542702261
208,2019,303,8,6.6022,98.1362,14.7915,-12.6828,123.2937,-20.8046,-10.5323,10.0389,0.10431,0.18184,-8.2119876047816,25.4,460.6596268,8.339686435
209,2019,303,8.5,7.4877,95.2005,14.6829,58.3842,270.57255,15.6495,8.4902,-3.9207,0.047024,0.49765,5.87841882678217,25.5,467.4988529,8.923012119
210,2019,303,9,9.6147,87.3274,14.6455,131.9405,434.06955,19.7105,32.9358,0.56198,0.085592,1.5181,1.72885667791499,25.6,452.8411343,9.287312875
211,2019,303,9.5,11.054,78.7314,14.7074,203.5431,601.5525,-86.871,124.6075,42.348,0.21789,2.8055,-39.8170916854778,25.5,447.1053752,9.328619627
212,2019,303,10,13.9335,57.8426,14.8806,273.3426,761.90145,38.3788,96.381,3.7207,0.24669,6.7197,-0.67532851181358,25.4,432.9825473,9.097444462
213,2019,303,10.5,15.2819,52.5577,15.1503,329.2554,901.27545,51.5808,76.2707,-0.12926,0.22881,8.2507,3.43051228454167,25.5,432.8968065,9.170681561
214,2019,303,11,17.0198,48.4809,15.5317,384.6918,1045.7535,75.0803,80.9045,-0.058363,0.17974,10.0109,3.70275502880827,25.5,429.8382199,9.384545491
215,2019,303,11.5,18.7477,43.8634,16.1004,407.1405,1117.8924,98.3602,119.2716,-0.57805,0.22833,12.1617,4.57787153306204,25.6,429.937065,9.374620226
216,2019,303,12,19.9758,40.8982,16.7805,400.5721,1125.8427,91.77,116.7791,-0.050748,0.19069,13.8209,4.31140165712705,25.5,428.1173958,9.435283323
217,2019,303,12.5,20.3503,34.8512,17.4676,285.8185,889.80225,65.7078,97.3613,-0.79533,0.13742,15.5919,5.13684828094247,25.6,422.3433862,8.020745593
218,2019,303,13,21.0967,28.8947,18.0725,294.6967,909.35325,69.0285,86.9501,-0.96793,0.14252,17.8177,5.47240513874465,25.6,419.298423,6.698987343
219,2019,303,13.5,22.202,21.8417,18.6368,416.5954,1220.8242,107.1375,127.0463,0.9812,0.18264,20.9538,3.76882216047166,25.5,415.8783279,5.229516078
220,2019,303,14,22.3941,19.4826,19.1954,247.9658,859.20705,52.2216,100.9031,0.33447,0.054108,21.8399,4.45874606912594,25.5,413.7159157,4.652128916
221,2019,303,14.5,22.462,17.8422,19.7353,262.878,876.6258,55.6201,114.2178,-0.16976,0.057285,22.3769,4.97825869782025,25.5,412.7361504,4.198813676
222,2019,303,15,22.7713,16.1499,20.1418,256.0221,842.59995,57.79,107.1809,0.67798,0.066132,23.2703,4.20044551437303,25.6,411.4319695,3.875866378
223,2019,303,15.5,22.7017,17.0291,20.476,99.583,482.6886,22.0382,63.3758,0.92875,0.043638,22.9295,3.93391651943905,25.6,410.1836639,4.114134784
224,2019,303,16,22.1877,19.4279,20.684,93.9506,423.14385,9.1099,70.2761,0.091058,0.10449,21.582,4.65574531522481,25.6,409.3190373,4.682640102
225,2019,303,16.5,21.0007,23.2233,20.7679,16.9299,209.3958,-5.1535,42.0697,1.1224,0.076785,19.1258,3.36100410850509,25.5,408.3590678,5.369300957
226,2019,303,17,20.1385,25.1051,20.7404,-17.4307,114.0246,-5.8752,19.6984,0.77515,0.055635,17.6913,2.44842243362166,25.5,410.6373305,5.558421284
227,2019,303,17.5,19.2256,28.2059,20.6252,-34.7304,48.92295,-0.58443,-3.5098,-0.52884,0.022964,16.0247,1.88884238159098,25.5,416.6886519,6.002039738
228,2019,303,18,17.7943,38.5561,20.4487,-40.1092,16.29345,-9.4428,20.0376,2.7896,0.034988,12.5383,0.953596113233062,25.7,433.5920279,7.947506362
229,2019,303,18.5,16.4786,41.1953,20.2485,-41.7551,5.2074,9.4087,-22.5593,-6.4511,0.069975,11.0403,0.687557630066332,25.5,433.9935843,7.737891526
230,2019,303,19,15.8406,46.2679,20.0322,-38.976,4.15365,1.0368,-2.0093,-1.05,0.026123,9.6854,0.647159337756775,25.5,438.803144,8.444406328
231,2019,303,19.5,14.6645,53.5649,19.8106,-34.4296,4.12125,5.5383,-7.2046,-2.9269,0.035615,7.7605,-0.608456702621511,25.6,445.9108609,9.231991782
232,2019,303,20,15.6438,46.9819,19.5964,-45.6658,5.02845,-25.2771,32.7539,8.4531,0.16459,9.437,-5.0816432816836,25.6,426.0919774,8.434275365
233,2019,303,20.5,14.1679,54.3701,19.39,-82.6057,4.1385,-36.1893,6.7781,3.9725,0.23352,7.3848,-0.883303587379343,25.7,437.222539,9.069087396
234,2019,303,21,12.8195,58.5704,19.157,-76.565,4.53465,-24.7464,20.5071,6.9366,0.094094,6.1406,-4.09552073580159,25.6,444.8462396,9.032015664
235,2019,303,21.5,12.0866,66.3919,18.8915,-79.2971,4.42005,-14.6647,2.4209,3.253,0.08459,4.7469,-0.542712155495702,25.4,449.5148737,9.564993049
236,2019,303,22,12.3994,64.2035,18.6283,-81.3711,3.9426,-20.2037,7.3286,3.16,0.11982,5.1613,-0.394270706696784,25.4,447.2155756,9.544303073
237,2019,303,22.5,10.6997,71.6658,18.366,-74.4135,4.61895,-9.9528,-1.9907,7.2009,0.035447,3.6503,-0.45079678025568,25.3,451.1398672,9.427277237
238,2019,303,23,10.4171,75.0546,18.1072,-65.6911,3.8436,-14.1293,-5.6767,4.1396,0.023498,3.1536,-0.250389983471795,25.5,451.635044,9.603879244
239,2019,303,23.5,10.0756,76.6379,17.8681,-62.1585,3.49755,-11.9359,6.1166,0.43657,0.16394,2.8867,1.92987783879397,25.6,451.0759385,9.583160027
240,2019,304,0,9.492,80.8263,17.6529,-63.8594,3.95985,-26.8846,13.5124,8.3044,0.094636,2.278,-6.03344941396201,25.5,453.6943105,9.391795831
241,2019,304,0.5,9.5123,77.3668,17.4497,-62.6112,3.97665,25.2919,-6.0641,-6.3769,0.024811,2.6927,-0.460941909327715,25.5,452.6179635,9.240610579
242,2019,304,1,9.8056,76.2653,17.2572,-46.2731,4.17495,-11.1351,6.8914,4.4562,0.088144,2.8801,-2.13422312293679,25.4,447.0742894,8.814139109
243,2019,304,1.5,9.4281,77.6512,17.0759,-32.1458,3.72945,-1.4341,3.2875,3.0579,0.053016,2.6439,-0.285331334582696,25.5,452.8285481,9.028725762
244,2019,304,2,9.2802,78.1522,16.9317,-46.4002,3.99345,-9.2684,12.2281,2.767,0.10537,2.5589,-0.53028049507296,25.5,453.7188504,8.916681722
245,2019,304,2.5,9.3266,76.8707,16.8078,-41.1091,3.82845,-16.0188,7.5902,1.1685,0.12361,2.7175,1.07566713779001,25.4,453.104033,8.859124206
246,2019,304,3,9.0308,79.1883,16.6863,-40.7342,3.69645,-7.6303,0.31331,2.465,0.061596,2.3969,0.0546316025128042,25.6,454.7693135,8.974146936
247,2019,304,3.5,9.0262,81.0083,16.5738,-27.9067,3.74595,-4.4723,0.23963,0.31484,0.093188,2.1866,1.88300536021826,25.5,456.9115846,9.056797841
248,2019,304,4,9.0359,80.9244,16.4775,-28.741,3.87795,-1.6842,3.5495,0.23131,0.067926,2.1977,-0.661623714489624,25.3,462.1030046,9.125355562
249,2019,304,4.5,9.1124,83.8242,16.3968,-23.8523,3.1188,-4.3207,6.9128,3.1509,0.034391,1.8733,-0.589106298821934,25.4,461.7415018,9.254330704
250,2019,304,5,9.4774,79.0019,16.3321,-23.4206,4.2408,-0.48639,0.14996,-0.47948,0.047777,2.4924,-0.621265716926593,25.4,458.1182891,9.049112828
251,2019,304,5.5,9.5068,78.0585,16.2779,-23.5815,3.3165,-7.3764,8.462,3.783,0.074445,2.6095,-1.50040705659074,25.4,460.5705904,9.084414107
252,2019,304,6,9.2409,80.2765,16.2292,-23.3305,3.64635,-3.095,4.9895,2.1639,0.04011,2.304,-0.426932719308954,25.4,460.721657,9.136080163
253,2019,304,6.5,9.3551,78.8918,16.1812,-24.4708,3.59685,1.169,-4.0004,-1.4721,0.078727,2.4848,3.73374899063514,25.4,457.9955515,9.064471664
254,2019,304,7,9.0871,82.7955,16.1362,-35.539,4.3887,-0.12682,1.2555,0.51557,0.027754,1.989,0.129475145851051,25.5,464.3129309,9.411737903
255,2019,304,7.5,8.9696,87.437,16.0836,-19.7225,13.36425,-0.67113,1.324,0.47086,0.084407,1.4409,1.73222332889909,25.4,469.9696552,9.422211576
256,2019,304,8,9.1996,88.1436,16.0284,-6.6218,48.02925,-4.4852,16.2663,6.501,0.031515,1.3812,0.0252212892620589,25.5,476.9362993,9.614549344
257,2019,304,8.5,9.4524,88.6786,15.9973,14.5992,103.2186,2.9471,7.2679,0.81722,0.045536,1.3415,1.46756359606402,25.5,470.0486591,9.592382859
258,2019,304,9,10.0992,83.5925,15.9953,37.0073,166.01505,9.9396,8.2593,-0.92409,0.080222,2.0306,3.31761613403652,25.5,466.849996,9.558036745
259,2019,304,9.5,11.271,72.1146,16.0346,88.2447,270.73905,9.4586,36.4896,1.1116,0.13137,3.7317,1.48371113061566,25.4,450.7350967,8.790227499
260,2019,304,10,12.4423,62.2298,16.1309,214.3682,542.0796,35.4493,57.1492,0.22448,0.17324,5.4612,2.58057143145028,25.4,444.4798357,8.600776851
261,2019,304,10.5,13.075,56.8744,16.3059,152.6805,431.4678,37.7213,59.4104,-0.0039007,0.17847,6.4998,2.92657337695806,25.3,441.027341,8.643117212
262,2019,304,11,13.3627,55.4243,16.5458,84.9646,271.03455,26.1858,36.8342,0.67665,0.14337,6.8459,2.30157942673206,25.3,440.6913163,8.629018003
263,2019,304,11.5,13.2739,55.2636,16.78,59.5632,209.31435,11.7793,34.1236,1.2152,0.10638,6.8309,1.74898745153741,25.4,440.1627302,8.64888564
264,2019,304,12,13.3888,56.0246,16.9505,61.9598,221.99145,10.5879,28.3075,0.76332,0.066609,6.7653,2.22456406754242,25.5,438.3304278,8.82187409
265,2019,304,12.5,13.3973,57.6666,17.0847,24.5427,137.3409,5.4442,27.9714,0.83147,0.046068,6.5163,2.16040196565656,25.4,436.0342992,9.039104743
266,2019,304,13,13.3873,56.0854,17.1757,41.7809,175.0935,5.6967,22.9662,1.3565,0.061075,6.7552,1.63586998881368,25.5,435.5861107,8.83927268
267,2019,304,13.5,13.3163,60.7106,17.2365,58.4263,219.68925,7.569,32.5052,1.8926,0.1053,6.0158,1.08894897814571,25.3,440.0439028,9.557302441
268,2019,304,14,13.0429,63.0378,17.296,20.8562,122.4531,1.038,17.4085,0.45693,0.0727,5.5592,2.47627423823406,25.4,442.9790512,9.780224719
269,2019,304,14.5,12.7936,64.1397,17.3329,27.988,137.0511,1.276,11.2403,0.72116,0.086384,5.3061,2.16842605080374,25.3,442.3285179,9.779500106
270,2019,304,15,12.8867,67.3435,17.3408,41.138,168.5559,12.1685,21.4344,1.6712,0.16426,4.8616,1.23778812896827,25.4,441.5328947,10.29898758
271,2019,304,15.5,12.9152,66.7814,17.3591,12.5253,101.352,3.0885,10.333,1.2292,0.089357,4.9546,1.68741604154347,25.4,442.1468684,10.19815709
272,2019,304,16,13.107,66.6844,17.3648,14.8351,100.9563,1.2811,20.5822,-2.502,0.072955,5.0318,5.45649940289673,25.6,428.4773359,10.86801924
273,2019,304,16.5,13.1283,69.7298,17.3802,30.7852,135.13605,2.9597,16.6426,0.48303,0.055462,4.5782,2.47778957469449,25.4,413.6737286,11.77058384
274,2019,304,17,12.7012,70.0249,17.393,0.23056,64.51815,1.409,14.6042,3.4399,0.12104,4.4085,-0.555783377965912,25.5,446.8111452,10.77180469
275,2019,304,17.5,12.3829,73.7547,17.405,-11.9577,42.83745,-1.2524,13.4388,2.6091,0.091596,3.78,0.21898579705279,25.5,448.0764961,10.783879
276,2019,304,18,12.2266,77.2308,17.3812,-25.9082,11.03205,-2.1124,4.4034,1.5487,0.084192,3.2458,1.25323622333591,25.4,448.6480032,11.08779079
277,2019,304,18.5,12.0238,81.4111,17.3224,-26.4759,4.2876,-2.0359,3.0617,1.4185,0.1039,2.6147,1.34888248214519,25.4,447.6923684,11.23459864
278,2019,304,19,11.7354,84.025,17.2465,-27.6947,4.55145,-2.411,3.7289,1.6137,0.090048,2.2046,1.10404433659992,25.4,447.5702756,11.11807403
279,2019,304,19.5,11.4269,85.4543,17.1621,-28.0365,4.33725,-2.7086,2.9813,1.4833,0.074832,1.9668,1.18150452595763,25.3,450.4778768,11.00704726
280,2019,304,20,11.0712,88.8962,17.0802,-24.8559,4.61805,-2.5262,3.6032,1.5336,0.042428,1.4663,-0.0074575674162225,25.5,451.6098199,10.93201582
281,2019,304,20.5,10.9826,89.2286,16.9968,-24.7087,4.404,-1.2031,3.7323,2.3488,0.062097,1.4141,-0.0170790726193291,25.4,447.3596272,10.9018951
282,2019,304,21,10.8193,89.5025,16.9191,-24.1985,4.5198,-1.1454,2.9828,2.0719,0.016131,1.3632,0.0374026581387832,25.5,446.33469,10.82434908
283,2019,304,21.5,10.6811,90.153,16.8446,-24.0365,5.2953,-2.8103,2.7167,1.9219,0.06185,1.267,0.0153418842886865,25.4,447.6506453,10.83130873
284,2019,304,22,10.6692,90.2187,16.7776,-22.8814,3.9921,-2.1651,2.7098,2.5034,0.14308,1.2576,0.0385436026133061,25.3,441.7198864,10.74410385
285,2019,304,22.5,10.7269,89.8629,16.7107,-22.2628,4.2066,-2.0923,3.3171,1.799,0.14826,1.3083,0.755044988855273,25.5,439.6009754,10.75421913
286,2019,304,23,10.8017,89.2628,16.6435,-21.8637,4.3881,-1.3027,3.8551,1.4213,0.14885,1.3927,1.14779374894218,25.4,438.3175997,10.76110186
287,2019,304,23.5,10.9598,88.8945,16.583,-21.8393,3.9426,-3.585,4.1886,1.2544,0.17284,1.4557,1.34446863564022,25.4,439.1028066,10.80760789
288,2019,305,0,10.9995,88.8413,16.5254,-24.03,4.2066,-2.1427,2.3971,1.1717,0.12517,1.4666,1.43628722137081,25.3,439.9189672,10.82508801
289,2019,305,0.5,10.8454,89.4708,16.4719,-25.9924,3.7776,-1.5758,0.78941,0.43605,0.051904,1.3697,0.101438413124388,25.3,438.1375117,10.85683509
290,2019,305,1,10.5366,91.3309,16.4214,-28.9462,3.9261,-6.9298,2.0429,3.4335,0.086087,1.1047,-0.902571582977808,25.5,447.5306107,10.96129658
291,2019,305,1.5,10.3088,93.5288,16.3637,-24.5476,3.31575,-0.26348,0.65462,0.85937,0.022661,0.81219,-0.0364640833200305,25.4,451.7695546,10.97689706
292,2019,305,2,10.1994,94.5696,16.3099,-27.8196,3.57975,-0.67896,0.46537,0.97521,0.029237,0.67658,-0.0604063224175455,25.4,455.3939586,11.00768964
293,2019,305,2.5,10.004,95.5567,16.2582,-40.073,5.5263,-3.221,0.96612,2.6182,0.071809,0.5464,-0.173406352997581,25.4,457.1386749,10.90739404
294,2019,305,3,9.8185,96.1082,16.1932,-48.1825,3.20025,-0.98655,1.9544,1.5335,0.031642,0.47265,0.117607761688964,25.3,449.2681098,10.70481569
295,2019,305,3.5,9.6542,96.1133,16.1044,-27.3433,3.4974,-3.3341,-0.91596,0.91284,0.064642,0.46685,-0.0696053929805736,25.3,449.6669998,10.64444216
296,2019,305,4,9.7961,96.3929,16.0177,-17.1272,3.1017,-1.3742,-0.29964,0.42089,0.033658,0.43742,0.318808533108665,25.3,446.9695261,10.79907295
297,2019,305,4.5,9.9914,95.8963,15.9556,-15.7311,2.67285,-3.212,6.4192,3.5223,0.052209,0.50421,0.34487800161345,25.4,448.4755736,11.14155581
298,2019,305,5,10.0691,96.1962,15.9148,-14.1469,3.1014,-2.8749,1.33,2.1363,0.058237,0.46981,0.414341027085328,25.6,454.1828575,11.34026748
299,2019,305,5.5,9.992,97.0035,15.8872,-14.8404,2.5404,-1.8565,0.64825,3.2315,0.034,0.36818,0.353609180135175,25.4,450.5299736,11.33018587
300,2019,305,6,9.9662,97.5418,15.8609,-15.053,3.0024,-2.6375,2.2302,1.8369,0.065249,0.30152,0.378056132548561,25.4,452.4207931,11.33234742
301,2019,305,6.5,10.0005,97.8954,15.8394,-13.229,2.8374,2.482,6.9021,-1.5169,0.28542,0.25875,3.97643784084813,25.3,451.0945048,11.17779573
302,2019,305,7,9.9765,98.1421,15.8155,-10.2663,3.0189,-5.1218,7.7213,4.9583,0.11078,0.22805,-2.50097330692406,25.4,449.3382275,11.35120034
303,2019,305,7.5,10.0595,98.3688,15.802,-7.9042,8.72655,-1.6822,1.6506,0.66724,0.067455,0.20134,-0.0350213747987183,25.4,445.4641375,11.50712565
304,2019,305,8,10.2108,98.4232,15.7845,6.0921,36.4074,-2.4558,4.451,1.9116,0.063936,0.19661,-0.303268534691632,25.3,449.5742733,11.69441937
305,2019,305,8.5,10.4612,98.0368,15.7766,18.2239,62.90055,-0.16545,3.9613,1.7491,0.039847,0.24893,0.798476806574422,25.2,449.5632133,11.79876063
306,2019,305,9,10.6539,97.7807,15.8,14.2135,56.40105,0.0089564,5.1298,0.47877,0.055963,0.28504,2.10470346627694,25.3,450.7765987,11.8144719
307,2019,305,9.5,10.6952,97.537,15.8377,12.4587,53.92665,0.35437,3.5334,1.0622,0.037214,0.31721,1.5305838947474,25.2,450.3707052,11.66128899
308,2019,305,10,10.9372,97.579,15.883,37.8086,106.56645,3.1732,12.5907,0.68229,0.086394,0.31688,1.95561707270315,25.2,451.7112245,11.89005388
309,2019,305,10.5,11.1003,97.4536,15.9352,33.5157,102.0777,3.0881,12.204,-0.24816,0.10638,0.33692,2.91738281864605,25.3,449.8968724,12.01354617
310,2019,305,11,11.1957,97.5227,16.0004,32.8275,97.87785,2.6805,10.6294,7.3813,0.12494,0.32987,-4.69281080555018,25.3,463.9209289,12.16375311
311,2019,305,11.5,11.3386,97.9544,16.0642,65.3819,159.21555,0.015157,-4.5683,44.6697,0.16599,0.27498,-41.9532688387408,25.3,417.8661821,12.74171098
312,2019,305,12,11.6513,97.2491,16.1363,137.0375,295.75965,28.037,-112.2014,-26.2823,0.13821,0.37753,29.0579828279843,25.2,373.8210864,10.36949817
313,2019,305,12.5,12.3665,94.7943,16.2697,203.6509,424.38255,22.0972,56.3791,0.089484,0.060886,0.74896,2.82113880109059,25.3,368.8643079,9.727492378
314,2019,305,13,12.7849,90.9989,16.5108,198.1433,425.475,30.6116,62.0767,-1.1731,0.044573,1.3311,4.16511920636595,25.1,367.8605644,11.06642371
315,2019,305,13.5,13.0239,88.0897,16.8261,126.8496,298.63365,21.2702,71.9388,2.7692,0.028063,1.7891,0.270772503751818,25.1,400.5176974,14.01569986
316,2019,305,14,13.3419,86.3558,17.1085,163.872,372.61785,16.6393,61.9977,1.4688,0.080804,2.0926,1.63480255754581,25.2,441.0302952,14.08330274
317,2019,305,14.5,13.5026,84.4811,17.3351,140.7887,321.66135,12.7794,126.4735,27.2492,0.11454,2.4052,-24.1119945427638,25.2,449.8960655,13.14460457
318,2019,305,15,13.8288,83.7557,17.5568,128.0439,289.54785,24.0364,53.9154,0.11211,0.094866,2.5717,3.0913832238007,25.2,426.5218492,12.39213328
319,2019,305,15.5,13.4941,86.2737,17.7422,118.0112,265.64955,20.4061,54.9453,0.91527,0.1248,2.1262,2.22513441490405,25.4,429.5088545,12.41379136
320,2019,305,16,13.51,82.7037,17.885,130.2086,294.56355,20.6719,48.9803,-0.10254,0.15206,2.682,3.24845612136988,25.2,428.2397879,12.07581989
321,2019,305,16.5,13.4534,85.9261,17.9989,107.9104,266.6196,20.2332,59.6012,-0.30022,0.14627,2.1743,3.43750094575042,25.2,427.7268582,12.40283448
322,2019,305,17,13.4908,84.6764,18.0876,121.5535,290.3283,30.5924,59.0113,-0.17711,0.15603,2.3731,3.32409685592242,25.2,428.0391331,12.28324185
323,2019,305,17.5,13.2303,85.4216,18.1539,5.9803,111.3777,5.7845,20.3591,0.42716,0.099671,2.2197,2.67150210686951,25.2,428.4780008,12.19960994
324,2019,305,18,12.6397,87.8422,18.1629,-67.853,26.0454,-2.5395,7.0654,1.9432,0.082773,1.7809,1.04413180977599,25.3,429.9611645,12.09046598
325,2019,305,18.5,11.7664,90.9145,18.0601,-74.9924,4.66575,-0.34818,0.4409,-0.16277,0.036424,1.2564,0.437434151308696,25.1,438.644741,11.74497818
326,2019,305,19,10.6893,93.5687,17.8754,-67.4141,3.4797,2.2616,-3.2839,-2.0767,0.026564,0.82796,-0.108813527512452,25.2,446.7040315,10.51173305
327,2019,305,19.5,10.341,96.1328,17.6452,-55.6666,4.3548,0.18274,6.0412,-1.5133,0.071722,0.48641,4.08298873172889,25.4,443.7879259,9.076974296
328,2019,305,20,10.5526,97.7803,17.3954,-51.1378,3.8931,-4.6894,18.8581,2.2409,0.065716,0.28317,-0.168404666903794,25.2,435.0415935,9.528443775
329,2019,305,20.5,10.2773,98.9742,17.1528,-49.4119,3.7779,-2.4783,-3.4636,-0.72223,0.039212,0.12847,-0.106167853977702,25.2,431.3140368,7.836094122
330,2019,305,21,9.3035,99.7027,16.9241,-45.5761,4.3557,-4.9821,7.3376,4.7966,0.049313,0.034874,-0.567270399890909,25.4,424.9794529,2.816753417
331,2019,305,21.5,8.8299,99.9977,16.7018,-39.9304,4.2408,-13.5014,NA,25.372,0.10618,0.00026131,-23.0570828661456,25.3,433.0373416,-1.194563993
332,2019,305,22,8.2176,99.9965,16.4809,-35.3937,4.20795,-2.1748,NA,2.7596,0.052565,0.00038472,-0.0125589158126638,25.3,479.8261095,-1.674500945
333,2019,305,22.5,7.8159,99.9973,16.2669,-30.3901,4.47255,-2.7176,NA,0.92201,0.045353,0.00028525,-0.132204314917964,25.5,511.0077056,-1.757103721
334,2019,305,23,7.6959,99.9962,16.0652,-26.8218,4.85265,-2.8884,NA,1.9303,0.026595,0.00040072,0.414644015939634,25.2,537.212311,-1.884202083
335,2019,305,23.5,7.2126,99.9972,15.8671,-25.1701,4.8861,19.0024,NA,-5.1942,0.17,0.00028999,7.24989856948084,25.2,553.4393107,-2.040313829
336,2019,306,0,6.8617,99.9989,15.6795,-17.6834,4.1433,-13.9674,NA,-1.2777,0.1159,0.00011323,3.27932526131595,25.3,556.6704372,-2.145410396
337,2019,306,0.5,6.9405,99.9991,15.5133,-17.6008,4.3743,-4.603,NA,4.2867,0.049724,9.0877e-05,1.97047378526864,25.2,562.8620762,-1.790612696
338,2019,306,1,6.8803,99.9979,15.377,-20.3187,4.539,-4.7159,NA,-3.3207,0.096806,0.00021183,5.32827333102023,25.1,573.1703748,-1.619390215
339,2019,306,1.5,6.8907,99.999,15.2589,-22.2892,4.01085,-5.7576,NA,-0.87281,0.07952,9.7534e-05,2.88355509828391,25.3,579.0977543,-1.677842629
340,2019,306,2,7.2119,99.9974,15.1359,-13.3079,4.407,-2.1096,NA,-1.5352,0.041219,0.00026759,1.87452414389096,25.3,584.9583154,-1.064298222
341,2019,306,2.5,7.6906,99.9972,15.021,-20.9454,4.5723,-3.723,NA,1.1423,0.051536,0.00029859,0.575810491814905,25.2,576.1938999,-0.864885863
342,2019,306,3,6.9326,99.998,14.9162,-16.4381,4.25865,-1.4068,NA,1.8148,0.056672,0.00019763,1.97687403922806,25.4,590.0905308,-1.092243721
343,2019,306,3.5,7.1974,99.9977,14.804,-19.8962,4.0773,-4.6751,NA,6.538,0.10156,0.00023073,-4.47229527424525,25.2,589.8205463,-0.836876734
344,2019,306,4,7.4327,99.9972,14.689,-19.6153,3.9948,0.14108,NA,-0.51606,0.032167,0.00029337,1.81714514536625,25.3,594.2126284,-0.437699058
345,2019,306,4.5,6.5283,99.9969,14.5705,-18.1715,4.48995,-1.992,NA,-2.4928,0.046993,0.00030382,2.01920260276903,25.3,610.0347059,-0.31600002
346,2019,306,5,5.9364,99.9969,14.4435,-16.2259,4.44045,0.7401,NA,-1.3886,0.025834,0.00029163,1.97780740700104,25.3,601.0813299,-0.381709134
347,2019,306,5.5,6.5189,99.9942,14.3138,-15.9288,4.15995,0.92319,NA,-2.7952,0.035496,0.00056651,2.03756062770444,25.2,592.4823364,-0.622931409
