,DATE,Vms,Ta,RH,VPDhpa,SVWC30cm,Rn,PPFD,Rainfall,Month,Day,year,time,DOY,Cof,G,GPPob,LE,SIF
1095,2024-5-25,2,23.328,77.2481,6.5303,38,934.726,1512.39,0,5,25,2024,11,146,420,50,0.86246,50,0.38077
1096,2024-5-25,2,23.635,74.2652,7.52436,38,907.1,1481.64,0,5,25,2024,11.5,146,420,50,0.85377,50,0.41921
1097,2024-5-25,2,24.386,72.1006,8.53325,38,1027.27,1686.01,0,5,25,2024,12,146,420,50,0.8843,50,0.37807
1098,2024-5-25,2,24.414,72.0308,8.56894,38,924.555,1523.68,0,5,25,2024,12.5,146,420,50,0.85686,50,0.37693
1099,2024-5-25,2,25.155,66.2139,10.81883,37.9,797.058,1336.72,0,5,25,2024,13.5,146,420,50,0.80712,50,0.31061
1100,2024-5-25,2,25.297,66.1258,10.93898,37.9,687.952,1073.92,0,5,25,2024,14,146,420,50,0.76586,50,0.24556
1101,2024-5-25,2,25.27,66.5126,10.79674,37.9,439.732,753.175,0,5,25,2024,14.5,146,420,50,0.63869,50,0.22193
1102,2024-5-25,2,25.489,67.6877,10.55422,37.9,560.505,937.802,0,5,25,2024,15,146,420,50,0.71108,50,0.30518
1103,2024-5-25,2,24.923,70.0509,9.45862,37.9,114.711,204.517,0,5,25,2024,15.5,146,420,50,0.27835,50,0.08907
1104,2024-5-25,2,24.987,69.0036,9.82678,37.8,282.957,481.145,0,5,25,2024,16,146,420,50,0.51218,50,0.21276
1105,2024-5-25,2,25.03,68.841,9.90365,37.8,260.692,433.328,0,5,25,2024,16.5,146,420,50,0.48842,50,0.19393
1106,2024-5-25,2,24.133,76.968,6.93858,37.8,107.493,171.363,0,5,25,2024,17,146,420,50,0.26545,50,0.07534
1107,2024-5-26,2,21.976,82.4483,4.64117,37.6,117.757,189.683,0,5,26,2024,7,147,420,50,0.28535,50,0.07021
1108,2024-5-26,2,21.609,87.1455,3.32379,37.6,139.454,227.671,0,5,26,2024,7.5,147,420,50,0.32408,50,0.06998
1109,2024-5-26,2,21.784,86.9683,3.40583,37.6,138.101,221.923,0,5,26,2024,8,147,420,50,0.32171,50,0.08666
1110,2024-5-26,2,22.113,84.6245,4.0998,37.6,240.314,382.667,0,5,26,2024,8.5,147,420,50,0.47011,50,0.10447
1111,2024-5-26,2,21.953,88.2954,3.0907,37.6,172.65,281.336,0,5,26,2024,9,147,420,50,0.37778,50,0.098
1112,2024-5-26,2,22.732,87.0937,3.57328,37.6,342.998,549.564,0,5,26,2024,10.5,147,420,50,0.57998,50,0.12587
1113,2024-5-26,2,23.444,83.2912,4.82946,37.6,381.447,630.255,0,5,26,2024,11.5,147,420,50,0.61463,50,0.15251
1114,2024-5-26,2,24.148,76.6576,7.03842,37.5,336.904,568.531,0,5,26,2024,13,147,420,50,0.57631,50,0.18243
1115,2024-5-26,2,23.758,81.0887,5.57036,37.5,223.639,380.368,0,5,26,2024,13.5,147,420,50,0.45046,50,0.11084
1116,2024-5-26,2,24.151,79.085,6.30762,37.4,265.81,449.723,0,5,26,2024,15,147,420,50,0.50298,50,0.17311
1117,2024-5-26,2,23.675,81.8356,5.32372,37.4,68.3224,124.43,0,5,26,2024,16,147,420,50,0.18162,50,0.05788
1118,2024-5-27,2,17.874,98.7662,0.25304,41.5,87.4902,152.002,0,5,27,2024,7,148,420,50,0.22093,50,0.0561
1119,2024-5-27,2,18.206,95.9806,0.84172,41.5,143.207,242.767,0,5,27,2024,7.5,148,420,50,0.32895,50,0.08702
1120,2024-5-27,2,17.95,98.6418,0.27989,41.5,172.398,290.025,0,5,27,2024,8,148,420,50,0.37827,50,0.05808
1121,2024-5-27,2,15.973,98.9818,0.1851,40.9,240.277,406.305,0,5,27,2024,9.5,148,420,50,0.47827,50,0.07106
1122,2024-5-28,2,20.066,40.8568,13.90803,38.9,1062.88,1715.61,0,5,28,2024,11.5,149,420,50,0.94976,50,0.54043
1123,2024-5-28,2,20.271,39.3677,14.44008,38.9,1065.57,1732.3,0,5,28,2024,12,149,420,50,0.92284,50,0.54523
1124,2024-5-28,2,20.54,38.811,14.81661,38.9,1051.2,1720.46,0,5,28,2024,12.5,149,420,50,0.89968,50,0.49478
1125,2024-5-28,2,20.739,39.4073,14.8532,38.8,1000.89,1644.78,0,5,28,2024,13,149,420,50,0.88559,50,0.43752
1126,2024-5-28,2,20.665,39.6464,14.72733,38.8,930.998,1533.51,0,5,28,2024,13.5,149,420,50,0.87384,50,0.26226
1127,2024-5-28,2,20.985,40.4608,14.81742,38.8,631.771,1097.34,0,5,28,2024,14,149,420,50,0.76149,50,0.32052
1128,2024-5-28,2,20.703,42.6167,14.03533,38.7,685.573,1111.63,0,5,28,2024,14.5,149,420,50,0.8224,50,0.33408
1129,2024-5-28,2,20.045,44.6268,13.00457,38.7,431.455,694.045,0,5,28,2024,15,149,420,50,0.7091,50,0.16448
1130,2024-5-28,2,19.745,46.5903,12.31241,38.6,355.302,569.763,0,5,28,2024,15.5,149,420,50,0.66116,50,0.15459
1131,2024-5-28,2,19.336,47.1616,11.87505,38.6,313.15,505.405,0,5,28,2024,16,149,420,50,0.62736,50,0.11983
1132,2024-5-28,2,18.905,47.3007,11.52978,38.6,147.706,168.377,0,5,28,2024,17.5,149,420,50,0.38043,50,0.11674
1133,2024-5-29,2,17.817,42.7485,11.69949,38.3,763.158,1140.82,0,5,29,2024,8.5,150,420,50,1.14354,50,0.30288
1134,2024-5-29,2,18.348,43.3454,11.97047,38.2,847.081,1292.86,0,5,29,2024,9,150,420,50,1.16262,50,0.29515
1135,2024-5-29,2,18.688,42.7606,12.35437,38.2,915.578,1425.71,0,5,29,2024,9.5,150,420,50,1.15189,50,0.36429
1136,2024-5-29,2,18.453,42.2208,12.28872,38.2,921.773,1455.6,0,5,29,2024,10,150,420,50,1.16623,50,0.49214
1137,2024-5-29,2,19.265,37.2282,14.04529,38.2,1011.42,1622.82,0,5,29,2024,10.5,150,420,50,0.98801,50,0.58659
1138,2024-5-29,2,19.62,41.3105,13.42499,38.1,1036.17,1690.67,0,5,29,2024,11,150,420,50,1.07004,50,0.50249
1139,2024-5-29,2,19.886,39.2236,14.13367,38.1,1057.5,1749.16,0,5,29,2024,11.5,150,420,50,0.99105,50,0.50777
1140,2024-5-29,2,20.156,38.9737,14.43097,38.1,1014.64,1694.1,0,5,29,2024,12,150,420,50,0.94773,50,0.38001
1141,2024-5-29,2,20.398,38.6722,14.72071,38.1,891.953,1493.25,0,5,29,2024,12.5,150,420,50,0.88727,50,0.31979
1142,2024-5-29,2,20.919,39.6525,14.95779,38,849.137,1423.4,0,5,29,2024,13,150,420,50,0.85207,50,0.25767
1143,2024-5-29,2,20.995,39.9748,14.94755,38,680.727,1141.2,0,5,29,2024,13.5,150,420,50,0.80285,50,0.34227
1144,2024-5-29,2,21.249,46.9323,13.42259,38,492.044,815.462,0,5,29,2024,14.5,150,420,50,0.8435,50,0.27317
1145,2024-5-29,2,21.448,49.0424,13.04697,37.9,441.713,727.004,0,5,29,2024,15,150,420,50,0.83526,50,0.21443
1146,2024-5-29,2,21.055,53.0903,11.72464,37.9,267.749,459.39,0,5,29,2024,16,150,420,50,0.70544,50,0.12699
1147,2024-5-29,2,21.231,53.856,11.65848,37.9,383.504,623.565,0,5,29,2024,16.5,150,420,50,0.8825,50,0.22239
1148,2024-5-29,2,21.134,55.1325,11.26872,37.8,142.177,221.083,0,5,29,2024,17,150,420,50,0.46233,50,0.08068
1149,2024-5-29,2,20.977,54.9315,11.21061,37.8,85.0777,143.512,0,5,29,2024,17.5,150,420,50,0.30464,50,0.09015
1150,2024-5-29,2,20.726,56.1975,10.72879,37.8,59.3274,100.654,0,5,29,2024,18,150,420,50,0.22467,50,0.0943
1151,2024-5-30,2,14.67,99.5747,0.0711,39.1,33.8686,63.9759,0.8,5,30,2024,7,151,420,50,0.13972,50,0.04548
1152,2024-5-30,2,14.668,99.6159,0.06421,39.7,58.6421,107.667,0.3,5,30,2024,7.5,151,420,50,0.23375,50,0.04441
1153,2024-5-30,2,14.622,99.6565,0.05725,40,74.7504,135.551,0.4,5,30,2024,8,151,420,50,0.29164,50,0.0596
1154,2024-5-30,2,14.6,99.6834,0.05269,40.1,107.972,199.53,0.7,5,30,2024,8.5,151,420,50,0.40338,50,0.08577
1155,2024-5-30,2,14.637,99.7077,0.04876,40.1,105.886,195.661,0.4,5,30,2024,9,151,420,50,0.39693,50,0.08479
1156,2024-5-30,2,15.35,96.653,0.58463,41.8,93.2546,170.458,0,5,30,2024,16.5,151,420,50,0.35893,50,0.06491
1157,2024-5-30,2,15.299,98.7536,0.217,41.7,28.7595,52.9628,0.3,5,30,2024,17,151,420,50,0.12092,50,0.02681
1158,2024-5-31,2,16.925,59.8642,7.75217,40.4,66.6292,118.614,0,5,31,2024,7,152,420,50,0.27049,50,0.03067
1159,2024-5-31,2,16.94,57.6706,8.18365,40.3,158.74,271.962,0,5,31,2024,7.5,152,420,50,0.5751,50,0.06826
1160,2024-5-31,2,17.171,58.2374,8.19313,40.3,208.433,347.291,0,5,31,2024,8,152,420,50,0.71406,50,0.09515
1161,2024-5-31,2,17.571,53.4847,9.35922,40.3,388.352,635.394,0,5,31,2024,8.5,152,420,50,1.11034,50,0.18472
1162,2024-5-31,2,18.093,52.6467,9.84629,40.2,407.916,666.322,0,5,31,2024,9,152,420,50,1.1466,50,0.16373
1163,2024-5-31,2,17.806,59.4713,8.27641,40.2,282.013,483.741,0,5,31,2024,10,152,420,50,0.89618,50,0.12436
1164,2024-5-31,2,18.155,61.328,8.07255,40.2,449.642,751.681,0,5,31,2024,10.5,152,420,50,1.22112,50,0.15763
1165,2024-5-31,2,18.336,62.3455,7.94998,40.1,462.745,764.442,0,5,31,2024,11,152,420,50,1.24363,50,0.17322
1166,2024-5-31,2,18.551,64.3385,7.63135,40.1,536.275,881.859,0,5,31,2024,11.5,152,420,50,1.3567,50,0.24244
1167,2024-5-31,2,18.808,62.316,8.19485,40.1,495.856,816.753,0,5,31,2024,12,152,420,50,1.29804,50,0.19594
1168,2024-5-31,2,18.888,63.1907,8.04475,40,517.006,848.582,0,5,31,2024,12.5,152,420,50,1.33111,50,0.22607
1169,2024-5-31,2,19.821,55.9187,10.20997,39.9,402.728,660.18,0,5,31,2024,14.5,152,420,50,1.13939,50,0.16888
1170,2024-5-31,2,20.099,53.3955,10.98184,39.8,461.731,754.779,0,5,31,2024,15,152,420,50,1.20217,50,0.19494
1171,2024-5-31,2,20.031,47.7238,12.26659,39.8,300.786,489.97,0,5,31,2024,15.5,152,420,50,0.87972,50,0.13523
1172,2024-5-31,2,19.732,44.7079,12.73608,39.8,198.612,326.255,0,5,31,2024,16,152,420,50,0.65115,50,0.07631
1173,2024-5-31,2,19.31,43.4939,12.6788,39.7,121.42,199.28,0,5,31,2024,17,152,420,50,0.44606,50,0.05859
1174,2024-5-31,2,19.151,43.9681,12.4485,39.6,84.0562,143.212,0,5,31,2024,18,152,420,50,0.32883,50,0.05213
1175,2024-6-1,2,20.13,36.6451,14.95755,39.3,186.765,297.066,0,6,1,2024,7,153,420,50,0.62531,50,0.09787
1176,2024-6-1,2,19.334,41.2832,13.19453,39.3,210.1,336.262,0,6,1,2024,7.5,153,420,50,0.70538,50,0.10633
1177,2024-6-1,2,19.127,42.9202,12.66235,39.2,228.996,367.11,0,6,1,2024,8,153,420,50,0.75969,50,0.10641
1178,2024-6-1,2,18.773,47.7922,11.32842,39.2,442.509,701.107,0,6,1,2024,9,153,420,50,1.21635,50,0.16789
1179,2024-6-1,2,22.456,41.6754,15.87979,39,737.888,1212.81,0,6,1,2024,13,153,420,50,1.36041,50,0.5755
1180,2024-6-1,2,22.326,44.7502,14.92427,39,648.51,1076.11,0,6,1,2024,13.5,153,420,50,1.33382,50,0.53241
1181,2024-6-1,2,22.502,45.2641,14.94439,38.9,547.663,1174.38,0,6,1,2024,14,153,420,50,1.22995,50,0.36581
1182,2024-6-1,2,21.577,52.4951,12.25933,38.9,516.429,860.775,0,6,1,2024,15,153,420,50,1.29824,50,0.30998
1183,2024-6-1,2,20.555,58.8411,9.97564,38.8,212.562,344.106,0,6,1,2024,16.5,153,420,50,0.74949,50,0.09943
1184,2024-6-1,2,20.158,62.342,8.90614,38.8,141.049,229.181,0,6,1,2024,17,153,420,50,0.53683,50,0.07165
1185,2024-6-2,2,16.307,66.7141,6.18135,38.6,134.039,216.822,0,6,2,2024,7,154,420,50,0.5073,50,0.06857
1186,2024-6-2,2,16.55,60.1727,7.51147,38.6,134.804,219.033,0,6,2,2024,7.5,154,420,50,0.50954,50,0.07261
1187,2024-6-2,2,16.835,52.6404,9.09534,38.5,148.973,245.378,0,6,2,2024,8,154,420,50,0.55461,50,0.07188
1188,2024-6-2,2,17.078,49.3623,9.87593,38.6,277.783,450.414,0,6,2,2024,8.5,154,420,50,0.91289,50,0.1072
1189,2024-6-2,2,19.737,39.682,13.89807,38.4,528.398,856.229,0,6,2,2024,10.5,154,420,50,1.23945,50,0.22088
1190,2024-6-2,2,19.899,36.8685,14.69318,38.5,515.036,837.507,0,6,2,2024,11,154,420,50,1.18607,50,0.24139
1191,2024-6-2,2,20.432,41.2644,14.12811,38.4,492.902,824.122,0,6,2,2024,12.5,154,420,50,1.18225,50,0.2022
1192,2024-6-2,2,19.211,58.1274,9.3376,38.3,374.184,616.068,0,6,2,2024,13.5,154,420,50,1.13105,50,0.23284
1193,2024-6-2,2,19.307,56.2488,9.81503,38.3,404.026,668.225,0,6,2,2024,14,154,420,50,1.19228,50,0.20531
1194,2024-6-2,2,18.874,58.8115,8.99396,38.2,191.821,329.366,0,6,2,2024,14.5,154,420,50,0.68089,50,0.08023
1195,2024-6-2,2,18.791,59.7304,8.74783,38.3,169.949,290.766,0,6,2,2024,15,154,420,50,0.6159,50,0.07292
1196,2024-6-2,2,18.758,58.9996,8.88822,38.2,146.698,251.824,0,6,2,2024,15.5,154,420,50,0.54372,50,0.06721
1197,2024-6-2,2,18.152,64.4962,7.40981,38.2,107.776,190.589,0,6,2,2024,16,154,420,50,0.41532,50,0.05802
1198,2024-6-2,2,17.638,70.4745,5.96592,38.2,80.3621,141.424,0,6,2,2024,16.5,154,420,50,0.3185,50,0.06365
1199,2024-6-2,2,17.104,72.481,5.37591,38.1,57.4859,104.03,0,6,2,2024,17,154,420,50,0.23333,50,0.02996
1200,2024-6-2,2,16.965,69.1507,5.97363,38.1,76.1519,127.97,0,6,2,2024,17.5,154,420,50,0.30277,50,0.0477
1201,2024-6-2,2,16.623,68.3432,5.9983,38.2,27.1696,48.555,0,6,2,2024,18,154,420,50,0.11384,50,0.03853
1202,2024-6-3,2,19.522,26.7423,16.6557,38,205.037,321.456,0,6,3,2024,7,155,420,50,0.63532,50,0.12213
1203,2024-6-3,2,19.874,26.0012,17.19577,37.9,215.341,345.331,0,6,3,2024,7.5,155,420,50,0.64801,50,0.11068
1204,2024-6-3,2,19.965,29.7159,16.42489,37.9,407.594,659.252,0,6,3,2024,9,155,420,50,0.9736,50,0.19986
1205,2024-6-3,2,20.671,34.5135,15.98575,37.9,483.388,779.262,0,6,3,2024,10,155,420,50,1.08084,50,0.25947
1206,2024-6-3,2,22.987,39.4613,17.0217,37.6,431.945,733.894,0,6,3,2024,15.5,155,420,50,0.98348,50,0.30641
1207,2024-6-4,2,18.684,54.2186,9.87884,37.4,113.347,189.383,0,6,4,2024,7,156,420,50,0.49438,50,0.06277
1208,2024-6-4,2,18.761,56.1254,9.51309,37.4,157.026,260.255,0,6,4,2024,7.5,156,420,50,0.64199,50,0.09035
1209,2024-6-4,2,18.796,58.1129,9.10204,37.3,199.261,333.258,0,6,4,2024,8,156,420,50,0.76819,50,0.0971
1210,2024-6-4,2,18.911,57.4085,9.32184,37.4,230.106,388.474,0,6,4,2024,8.5,156,420,50,0.85185,50,0.10485
1211,2024-6-4,2,19.009,57.5646,9.34467,37.4,307.365,512.51,0,6,4,2024,9,156,420,50,1.03312,50,0.15787
1212,2024-6-4,2,19.406,57.9581,9.48986,37.3,578.453,931.354,0,6,4,2024,10,156,420,50,1.46909,50,0.2572
1213,2024-6-4,2,19.251,57.3207,9.54124,37.3,301.864,508.132,0,6,4,2024,10.5,156,420,50,1.02371,50,0.14506
1214,2024-6-4,2,18.986,60.8793,8.60238,37.3,280.195,481.221,0,6,4,2024,11,156,420,50,0.97701,50,0.15798
1215,2024-6-4,2,18.829,62.2545,8.21901,37.2,342.097,580.524,0,6,4,2024,11.5,156,420,50,1.10699,50,0.20491
1216,2024-6-4,2,18.691,67.8328,6.94417,37.3,354.938,602.44,0,6,4,2024,12,156,420,50,1.13207,50,0.18034
1217,2024-6-4,2,19.053,65.6456,7.58595,37.2,498.381,822.729,0,6,4,2024,12.5,156,420,50,1.36355,50,0.30051
1218,2024-6-4,2,19.685,63.0141,8.49459,37.2,439.899,729.404,0,6,4,2024,13,156,420,50,1.27785,50,0.24299
1219,2024-6-4,2,19.687,65.2631,7.97905,37.2,297.001,502.382,0,6,4,2024,14,156,420,50,1.01882,50,0.1829
1220,2024-6-4,2,18.909,68.0711,6.98729,37.2,234.233,404.197,0,6,4,2024,14.5,156,420,50,0.87415,50,0.15203
1221,2024-6-4,2,19.154,66.4962,7.44486,37.1,205.846,356.804,0,6,4,2024,15,156,420,50,0.80084,50,0.13152
1222,2024-6-4,2,18.651,72.4099,5.94119,37.1,108.958,194.326,0,6,4,2024,15.5,156,420,50,0.49481,50,0.05895
1223,2024-6-4,2,18.46,74.8376,5.35399,37.1,62.8796,120.462,0,6,4,2024,16,156,420,50,0.31088,50,0.04039
1224,2024-6-4,2,18.572,72.0216,5.99509,37.1,46.9928,95.5795,0,6,4,2024,16.5,156,420,50,0.24008,50,0.03711
1225,2024-6-4,2,17.945,77.7712,4.57927,37.1,71.7149,135.164,0,6,4,2024,17,156,420,50,0.35031,50,0.05518
1226,2024-6-4,2,17.807,81.355,3.80775,37,22.653,47.72,0.2,6,4,2024,18,156,420,50,0.12247,50,0.01895
1227,2024-6-5,2,12.074,83.505,2.32788,37,60.54,113.388,0.2,6,5,2024,7,157,420,50,0.31412,50,0.04602
1228,2024-6-5,2,11.668,88.7034,1.55205,37.1,49.2451,92.7,0.1,6,5,2024,7.5,157,420,50,0.26174,50,0.03204
1229,2024-6-5,2,11.371,94.2343,0.77672,37.1,105.908,188.149,0.3,6,5,2024,8,157,420,50,0.50367,50,0.08536
1230,2024-6-5,2,11.456,96.6936,0.44793,37,157.255,271.955,0.1,6,5,2024,8.5,157,420,50,0.68277,50,0.12632
1231,2024-6-5,2,12.158,92.9995,0.99344,37,176.306,304.73,0,6,5,2024,9,157,420,50,0.74179,50,0.12655
1232,2024-6-5,2,12.528,90.7471,1.34545,37.1,161.877,278.307,0,6,5,2024,9.5,157,420,50,0.69813,50,0.10945
1233,2024-6-5,2,12.811,90.4336,1.41712,37.1,140.05,248.763,0,6,5,2024,10,157,420,50,0.6276,50,0.10877
1234,2024-6-5,2,12.908,93.7353,0.93394,37.1,296.26,504.741,0,6,5,2024,10.5,157,420,50,1.04143,50,0.21495
1235,2024-6-5,2,13.982,94.433,0.89016,37.1,325.92,539.684,0,6,5,2024,11,157,420,50,1.10098,50,0.2235
1236,2024-6-5,2,14.512,91.9437,1.33322,37,257.214,427.887,0,6,5,2024,11.5,157,420,50,0.95663,50,0.15371
1237,2024-6-5,2,14.714,91.4343,1.43614,37.1,230.507,383.501,0,6,5,2024,12,157,420,50,0.89261,50,0.14347
1238,2024-6-5,2,14.967,90.7511,1.5762,37,234.677,394.167,0,6,5,2024,12.5,157,420,50,0.90345,50,0.15951
1239,2024-6-5,2,14.359,94.7621,0.85827,37,84.0605,153.701,0,6,5,2024,13.5,157,420,50,0.42001,50,0.06869
1240,2024-6-5,2,14.699,92.086,1.32559,37.1,117.725,203.117,0,6,5,2024,14,157,420,50,0.55198,50,0.07942
1241,2024-6-5,2,15.04,91.3047,1.48884,37.1,155.507,267.981,0,6,5,2024,14.5,157,420,50,0.68191,50,0.10005
1242,2024-6-5,2,14.976,91.9112,1.3793,37.1,136.957,235.829,0,6,5,2024,15,157,420,50,0.62084,50,0.09117
1243,2024-6-5,2,14.88,93.2184,1.14926,37.1,161.824,276.214,0,6,5,2024,15.5,157,420,50,0.70273,50,0.10046
1244,2024-6-5,2,14.95,92.3373,1.30445,37.1,148.908,253.468,0,6,5,2024,16,157,420,50,0.66167,50,0.10381
1245,2024-6-5,2,14.822,92.0452,1.34305,37.1,113.532,191.693,0,6,5,2024,16.5,157,420,50,0.5382,50,0.07731
1246,2024-6-5,2,14.806,91.7533,1.39089,37,103.349,173.327,0,6,5,2024,17,157,420,50,0.49977,50,0.07151
1247,2024-6-5,2,14.733,89.8176,1.7093,37,51.9057,90.6007,0,6,5,2024,17.5,157,420,50,0.27858,50,0.04532
1248,2024-6-5,2,14.606,90.2933,1.61613,37,21.9004,39.2443,0,6,5,2024,18,157,420,50,0.12564,50,0.04532
1249,2024-6-6,2,15.724,78.9331,3.76916,37.1,632.094,941.444,0,6,6,2024,8,158,420,50,1.53044,50,0.28664
1250,2024-6-6,2,16.084,78.1069,4.00821,37,731.705,1116.43,0,6,6,2024,8.5,158,420,50,1.61695,50,0.36847
1251,2024-6-6,2,16.988,77.6674,4.33078,37.1,829.474,1290.25,0,6,6,2024,9,158,420,50,1.68828,50,0.41747
1252,2024-6-6,2,17.228,77.0532,4.51806,37,841.933,1340.76,0,6,6,2024,9.5,158,420,50,1.69675,50,0.45831
1253,2024-6-6,2,18.105,72.2938,5.76536,37,499.486,806.268,0,6,6,2024,11.5,158,420,50,1.38875,50,0.25533
1254,2024-6-6,2,18.24,73.704,5.51852,37,352.859,562.132,0,6,6,2024,12,158,420,50,1.17159,50,0.16594
1255,2024-6-6,2,17.744,77.536,4.56951,36.9,357.866,582.041,0,6,6,2024,12.5,158,420,50,1.18081,50,0.21543
1256,2024-6-6,2,18.14,75.2946,5.15225,36.9,637.719,1055.51,0,6,6,2024,13,158,420,50,1.53872,50,0.50293
1257,2024-6-6,2,18.607,76.4915,5.04835,36.9,511.884,878.302,0,6,6,2024,13.5,158,420,50,1.40538,50,0.33161
1258,2024-6-6,2,17.799,80.2959,4.02202,36.9,231.981,392.289,0,6,6,2024,14,158,420,50,0.91853,50,0.09046
1259,2024-6-6,2,17.561,86.1358,2.78782,36.9,134.551,224.975,0,6,6,2024,15,158,420,50,0.6304,50,0.08916
1260,2024-6-6,2,17.687,85.5216,2.93456,36.9,190.296,313.944,0,6,6,2024,16,158,420,50,0.80824,50,0.13726
1261,2024-6-6,2,17.76,87.0426,2.63839,36.8,134.316,215.71,0,6,6,2024,16.5,158,420,50,0.63069,50,0.09662
1262,2024-6-6,2,17.39,88.3575,2.31593,36.9,83.7465,140.008,0,6,6,2024,17,158,420,50,0.43474,50,0.0511
1263,2024-6-6,2,17.362,87.1315,2.55528,36.9,43.624,75.1859,0,6,6,2024,17.5,158,420,50,0.24721,50,0.03096
1264,2024-6-7,2,15.61,92.2763,1.37182,36.8,148.821,242.967,0,6,7,2024,7,159,420,50,0.69148,50,0.09017
1265,2024-6-7,2,15.972,93.0367,1.26576,36.8,172.347,284.063,0,6,7,2024,7.5,159,420,50,0.76768,50,0.12008
1266,2024-6-7,2,15.745,95.9031,0.73398,36.9,249.897,396.798,0,6,7,2024,8,159,420,50,0.97743,50,0.14798
1267,2024-6-7,2,16.511,91.9647,1.51171,36.8,231.703,375.529,0,6,7,2024,8.5,159,420,50,0.93344,50,0.14118
1268,2024-6-7,2,16.671,90.7946,1.74956,36.8,357.853,562.344,0,6,7,2024,9,159,420,50,1.19545,50,0.19452
1269,2024-6-7,2,17.018,89.0417,2.1291,36.8,266.493,421.613,0,6,7,2024,10,159,420,50,1.01658,50,0.16606
1270,2024-6-7,2,18.392,84.2219,3.34294,36.8,468.602,752.143,0,6,7,2024,11,159,420,50,1.35863,50,0.25306
1271,2024-6-7,2,18.334,84.3135,3.31147,36.8,336.357,542.358,0,6,7,2024,11.5,159,420,50,1.15698,50,0.16428
1272,2024-6-7,2,18.821,80.3594,4.27456,36.8,562.216,916.86,0,6,7,2024,12,159,420,50,1.46504,50,0.37629
1273,2024-6-7,2,19.09,74.2985,5.68838,36.7,468.543,772.319,0,6,7,2024,13,159,420,50,1.35609,50,0.2599
1274,2024-6-7,2,20.238,64.6384,8.4045,36.7,404.815,664.142,0,6,7,2024,13.5,159,420,50,1.26812,50,0.18321
1275,2024-6-7,2,20.304,64.4206,8.49082,36.7,488.871,814.712,0,6,7,2024,14,159,420,50,1.37991,50,0.30463
1276,2024-6-7,2,20.172,65.333,8.20587,36.7,554.323,919.562,0,6,7,2024,14.5,159,420,50,1.45214,50,0.35235
1277,2024-6-7,2,20.434,67.7796,7.75117,36.7,482.356,803.81,0,6,7,2024,15,159,420,50,1.37067,50,0.30078
1278,2024-6-7,2,20.1415,70.46785,6.97725,36.6,384.4965,641.357,0,6,7,2024,15.5,159,420,50,1.23604,50,0.21873
1279,2024-6-7,2,20.157,68.7045,7.40095,36.6,279.361,438.033,0,6,7,2024,16.5,159,420,50,1.04687,50,0.17206
1280,2024-6-8,2,19.718,65.1881,8.01167,36.5,374.895,534.432,0,6,8,2024,7,160,420,50,1.21354,50,0.13475
1281,2024-6-8,2,20.226,63.6952,8.62228,36.5,488.67,716.344,0,6,8,2024,7.5,160,420,50,1.35538,50,0.15494
1282,2024-6-8,2,20.52,63.5263,8.82104,36.5,590.333,885.837,0,6,8,2024,8,160,420,50,1.45106,50,0.2285
1283,2024-6-8,2,20.702,66.1459,8.27983,36.4,682.876,1047.01,0,6,8,2024,8.5,160,420,50,1.52037,50,0.29545
1284,2024-6-8,2,21.164,64.1076,9.03118,36.4,734.207,1146.74,0,6,8,2024,9,160,420,50,1.55254,50,0.33377
1285,2024-6-8,2,21.535,65.1884,8.96059,36.4,588.635,952.73,0,6,8,2024,10,160,420,50,1.44543,50,0.35259
1286,2024-6-8,2,21.806,65.3519,9.06743,36.4,578.725,940.325,0,6,8,2024,10.5,160,420,50,1.43609,50,0.2932
1287,2024-6-8,2,21.902,64.6304,9.31063,36.4,820.571,1352.66,0,6,8,2024,11,160,420,50,1.59519,50,0.60643
1288,2024-6-8,2,22.609,62.7519,10.236,36.3,513.954,839.698,0,6,8,2024,12,160,420,50,1.37457,50,0.26324
1289,2024-6-8,2,22.043,67.9954,8.49756,36.3,541.589,891.533,0,6,8,2024,12.5,160,420,50,1.39973,50,0.33117
1290,2024-6-8,2,22.583,67.2121,8.99611,36.3,346.884,566.557,0,6,8,2024,13,160,420,50,1.16946,50,0.19304
1291,2024-6-8,2,21.919,71.9445,7.39294,36.2,160.697,250.08,0,6,8,2024,13.5,160,420,50,0.76696,50,0.13899
1292,2024-6-8,2,21.778,73.9241,6.81242,36.2,187.3,314.494,0,6,8,2024,15,160,420,50,0.84523,50,0.14629
1293,2024-6-8,2,22.282,70.6679,7.90212,36.2,349.617,585.171,0,6,8,2024,15.5,160,420,50,1.17297,50,0.29032
1294,2024-6-8,2,21.509,75.9373,6.18396,36.2,149.791,253.78,0,6,8,2024,16.5,160,420,50,0.73657,50,0.12798
1295,2024-6-8,2,21.329,77.5875,5.69673,36.1,88.4809,156.849,0,6,8,2024,17,160,420,50,0.50868,50,0.07657
1296,2024-6-8,2,21.124,77.1355,5.73902,36.1,64.21,109.924,0,6,8,2024,17.5,160,420,50,0.39614,50,0.11922
1297,2024-6-9,2,21.229,77.8588,5.59339,36.1,419.719,683.139,0,6,9,2024,9,161,420,50,1.20053,50,0.20936
1298,2024-6-9,2,20.999,80.7393,4.7975,36.1,642.647,1045.05,0,6,9,2024,10,161,420,50,1.37871,50,0.33217
